gene,logFC,PValue,FDR
Acy1,0.109192401596027,0.443876919098994,1
Acy3,-0.169942778485265,0.701629525964601,1
Acyp1,0.108206682982503,0.616918569552388,1
Acyp2,-0.562557032587996,0.203304883212409,1
Ada,0.132446463854026,0.646990825978468,1
Adad1,-0.452382111513177,0.407950985992551,1
Adal,-0.0112601372022949,0.946862284575703,1
Adam10,-0.147073439783041,0.214667917672142,1
Adam11,-0.627905529226172,0.038910323898333,1
Adam12,-0.039462365337818,0.87706103246586,1
Adam15,-0.096705371080981,0.621355351012363,1
Adam17,-0.18446608613716,0.0955103114591825,1
Adam19,-0.260582412203432,0.335484428761929,1
Adam1a,-0.196561752001344,0.525560849848843,1
Adam1b,-0.269719044870514,0.590119531794193,1
Adam21,-0.563363068460799,0.400850907860216,1
Adam22,-0.334617822384812,0.111470854436314,1
Adam23,-0.290015956813146,0.201900177617015,1
Adam28,0.13485582058806,0.591274464318511,1
Adam32,0.75166754103185,0.26367632205421,1
Adam33,-0.343168839440672,0.622537837359497,1
Adam4,-0.553070806433215,0.378276286591141,1
Adam5,-0.462573711455502,0.486935102346388,1
Adam8,-0.324721953987794,0.351360198162765,1
Adam9,-0.0865112058384455,0.485242991865803,1
Adamdec1,0.822731593241665,0.0935721818416619,1
Adamts1,-0.0656822393666714,0.801428780104638,1
Adamts10,-0.120864229630586,0.474539589889602,1
Adamts12,-0.0163410946320639,0.968791169820567,1
Adamts13,0.0142049349742404,1,1
Adamts14,0.247789388286832,0.306266553964756,1
Adamts15,0.0494206906432195,0.803318691259063,1
Adamts16,0.258898237712476,0.420331807915095,1
Adamts17,-0.0401340014265171,0.851923840637868,1
Adamts18,0.0390872858013659,0.826806147288365,1
Adamts19,-0.122043907021119,0.584263910527493,1
Adamts2,0.301569668152967,0.483575935779059,1
Adamts20,-0.261996186086749,0.461054521304537,1
Adamts3,-0.14959892639053,0.62969273138881,1
Adamts4,-0.418452945561909,0.169635551758325,1
Adamts5,-0.151080154180791,0.573494030046005,1
Adamts6,0.0276328625334302,0.879121499103313,1
Adamts7,-0.143126132469479,0.374759716746795,1
Adamts8,0.12877339839709,0.835754734121033,1
Adamts9,-0.215967549432227,0.441581073720732,1
Adamtsl1,0.00436348607198952,0.990236443138506,1
Adamtsl2,-0.528056720217982,0.144748917742435,1
Adamtsl3,-0.00358740760488256,0.995739113003374,1
Adamtsl4,-0.504601079861584,0.226619611401872,1
Adamtsl5,0.257663802686572,0.505581528275035,1
Adap1,-1.14049430117852,0.0676531830351992,1
Adap2,-0.143133083048216,0.804383719795506,1
Adar,-0.135069848350535,0.406534323693696,1
Adarb1,-0.297050301389936,0.17367762669626,1
Adarb2,-0.592433267402843,0.154666537679313,1
Adat1,-0.0114327227670872,0.952263509749368,1
Adat2,0.393354724721554,0.0596234521504054,1
Adat3,-0.0551182295996808,0.806309916913847,1
Adck1,0.0380482810237929,0.84914638530551,1
Adck2,-0.0387934431997642,0.820663440274563,1
Adck3,0.407485111244769,0.126371012318907,1
Adck4,0.244091224453494,0.183958468806022,1
Adck5,0.0711801279671846,0.648145680385103,1
Adcy1,-0.403821443617459,0.0181077245029365,1
Adcy2,0.134617207356539,0.527394335241651,1
Adcy3,-0.0190672882805231,0.911458610203892,1
Adcy4,-0.251948035808973,0.292955928047726,1
Adcy5,-0.214768073834446,0.51017680295297,1
Adcy6,-0.23447730701424,0.0459809980613959,1
Adcy7,-0.12615729382115,0.583061418046879,1
Adcy8,-0.16651701440145,0.50256310615211,1
Adcy9,-0.443814447403962,0.306336571334878,1
Adcyap1,-1.0333079958244,0.133352101962559,1
Adcyap1r1,-0.375134079581302,0.533912456558565,1
Add1,0.0456776476160035,0.68248118244592,1
Add2,-0.68773743281389,0.0980355168864225,1
Add3,0.0421754393819924,0.727913817969277,1
Adgra1,-0.663385330238458,0.716472732383279,1
Adgra2,-0.0406385753355385,0.888288479837883,1
Adgra3,-0.178849298154328,0.139587933600481,1
Adgrb1,-0.894426686371914,0.0126173500299633,1
Adgrb2,-0.00477466624628055,0.985219873975401,1
Adgrb3,-0.122387760412941,0.767321642529893,1
Adgrd1,1.33698213613747,0.0901523777510714,1
Adgre1,-0.200788422421258,0.545097798115148,1
Adgre4,-0.63164032567029,0.698303436892758,1
Adgre5,-0.28239005977727,0.416913751080525,1
Adgrf2,-0.216684829778835,0.782598104916271,1
Adgrf4,-1.58054284087838,0.0419502070991412,1
Adgrf5,-0.240515508327645,0.575649829048511,1
Adgrg1,-0.146798264088866,0.297925234468622,1
Adgrg2,-0.189702900320114,0.640951362220716,1
Adgrg3,-0.172158093659457,0.722714925327321,1
Adgrg5,-0.790229077706755,0.174673130670284,1
Adgrg6,-0.224397126687627,0.240258819318263,1
Adgrl1,-0.241035332292582,0.0566168561602633,1
Adgrl2,-0.0778382458305028,0.668914006072366,1
Adgrl3,-0.387761796970738,0.116158448054496,1
Adgrl4,-0.138380379410557,0.729477848031724,1
Adgrv1,-0.11465890255931,0.781353619305046,1
Adh1,0.204726217184962,0.727674164604309,1
Adh5,0.0711652555604981,0.59638705657352,1
Adh6a,-0.395462451203397,0.721886314511516,1
Adh7,0.557599868955159,0.550536221326393,1
Adhfe1,-0.0148828580533633,1,1
Adi1,0.303231055064821,0.0848826663235886,1
Adig,2.41955570696561,0.00228176295833101,0.986359668547505
Adipor1,0.0667532847096614,0.600645959728223,1
Adipor2,-0.00496848539964603,0.966993583595974,1
Adk,0.221551376828986,0.0555629218952855,1
Adm,0.955416852905953,0.364954154237028,1
Adnp,-0.101083176048969,0.362058301082615,1
Adnp2,-0.0659682797112067,0.614415641098496,1
Ado,-0.00885966366509986,0.93831979822834,1
Adora1,-0.29390875981844,0.533399426710169,1
Adora2a,0.202116095083832,0.630749952084436,1
Adora2b,0.157442816587385,0.649600671300786,1
Adpgk,-0.0687678270473446,0.5759606739114,1
Adprh,0.118755680923079,0.351635324828858,1
Adprhl2,0.0654407241999231,0.618857740140198,1
Adprm,0.0135789762013233,0.938911411453162,1
Adra1a,0.254775030538972,0.654839565407044,1
Adra1b,-0.429514921856439,0.344413577115451,1
Adra1d,0.260573936479486,0.652480307862314,1
Adra2a,-0.308185115123083,0.395478074427708,1
Adra2b,-0.974167680390509,0.299187966709272,1
Adra2c,-0.793768123314187,0.335168323051692,1
Adrb1,-0.0265871169032565,0.94740544870759,1
Adrb2,0.656178419823978,0.185610452246018,1
Adrb3,0.831679870618554,0.164112855733096,1
Adrbk1,-0.077113575950107,0.50290334529357,1
Adrbk2,-0.316731421936194,0.214980508730263,1
Adrm1,0.115041287900589,0.283876582960566,1
Adsl,0.202708785285298,0.180123835421636,1
Adss,0.10552850018351,0.284495677291045,1
Adssl1,0.189195743491081,0.638898782706526,1
Adtrp,0.576324800100909,0.805565893534483,1
Aebp1,0.16025520238448,0.656333815499348,1
Aebp2,-0.0703692541924844,0.507056879603551,1
Aen,0.0280746046647017,0.823518124591326,1
Aes,0.124148314586349,0.25686872922684,1
AF251705,-0.058014026194886,0.920458577416578,1
AF529169,-0.589728458972822,0.524830718184481,1
Afap1,-0.285081278799585,0.0298081186742386,1
Afap1l1,-0.0277823937437174,0.866804742148292,1
Afap1l2,-0.446352829134199,0.0566002474760315,1
Aff1,0.0116832529671213,0.964173139635098,1
Aff2,-0.231931285906853,0.508193044192756,1
Aff3,0.0785538038431963,0.728576653173677,1
Aff4,-0.181260552972358,0.166150990557616,1
Afg3l1,0.00450162978789084,0.96951553792374,1
Afg3l2,-0.111414963559382,0.365052698200465,1
Afmid,-0.306650667038511,0.367724310714711,1
Aftph,-0.13273217859886,0.239287064181048,1
Aga,0.00516954292011329,0.982525935629649,1
Agap1,-0.121823472896361,0.266709150538557,1
Agap2,-0.159390850143741,0.65940047508237,1
Agap3,-0.0182932835660557,0.885924229106218,1
Agbl2,0.00709749937005553,0.993059151110083,1
Agbl3,0.0367853409358029,0.884178606414881,1
Agbl4,0.133707502398868,0.89596582463452,1
Agbl5,-0.0405454352719702,0.763818403534976,1
Ager,-0.29530988263105,0.40177739391349,1
Agfg1,-0.101796903712475,0.329384394926672,1
Agfg2,-0.00955361148852654,0.965291113987181,1
Aggf1,-0.0171987920994324,0.873193334329004,1
Agk,-0.0323983454220053,0.814960291364325,1
Agl,-0.0602491882761733,0.631362342204908,1
Agmo,-0.166933884170929,0.91208004642704,1
Ago1,-0.12269791122788,0.288962270646005,1
Ago2,-0.288241611533364,0.030784199339139,1
Ago3,-0.370437540527005,0.00350271289594235,1
Ago4,-0.0992988053662323,0.56839641191912,1
Agpat1,-0.0571585577233873,0.680254838808292,1
Agpat2,0.100502645009899,0.615127447827746,1
Agpat3,-0.0738059959559847,0.518153672103435,1
Agpat4,-0.0775238369665947,0.639469804765439,1
Agpat5,-0.026354505037409,0.83005981616188,1
Agpat9,0.470616302909178,0.410018132356768,1
Agps,-0.0606643458238146,0.548904481179404,1
Agr2,0.0954308501044258,0.876924467118652,1
Agr3,-0.312179832607966,0.513869474512756,1
Agrn,-0.174900692444658,0.0963589902021182,1
Agrp,0.138660263387572,0.837324472593858,1
Agtpbp1,-0.329459058462506,0.0471680136461833,1
Agtr1a,-0.296450716010844,0.417407918313934,1
Agtr2,0.20065550067552,0.639091035774085,1
Agtrap,0.148110511018492,0.455319790598967,1
Ahctf1,-0.190266990791657,0.067900835867823,1
Ahcy,0.134620132367238,0.267303150659692,1
Ahcyl1,0.0465258723758268,0.691684230838021,1
Ahcyl2,-0.229429970041824,0.0856268912031387,1
Ahdc1,-0.187146974548017,0.217988782902388,1
Ahi1,-0.119118332539448,0.397048592023434,1
Ahnak,-0.178644849176968,0.222240624766839,1
Ahnak2,-0.333444008769205,0.275768893314083,1
Ahr,0.13779847850894,0.462430283752969,1
Ahrr,-0.0777257123523296,0.848037117833165,1
Ahsa1,0.138091646492736,0.289465483745191,1
Ahsa2,-0.0314878187509525,0.848483088048481,1
AI182371,-0.121632889510322,0.830332823255064,1
AI314180,-0.0982423782892496,0.417023621979882,1
AI413582,0.0921488988505284,0.777901816910279,1
AI429214,0.289460505809073,0.360248643289171,1
AI464131,-0.09561752934349,0.76973277370758,1
AI467606,0.240932376866224,0.613303107420407,1
AI593442,0.0113639657272947,0.991628402670695,1
AI597479,0.120450742871859,0.28688784830931,1
AI606181,-0.0639968762874141,0.816699960744858,1
AI607873,-0.162378160101188,0.807042555869522,1
AI661453,-0.0699454034617916,0.665757479895304,1
AI837181,0.205647661633277,0.162456605001109,1
AI846148,0.00774062918839014,0.95678098781719,1
AI854703,0.181984292380264,0.628570910850755,1
AI987944,-0.103879793081947,0.669872250594869,1
Aida,0.00329816200875916,0.974805447068603,1
Aif1,-0.282606149721638,0.41387991569328,1
Aif1l,0.0755388679881041,0.555331695160004,1
Aifm1,-0.0661285703983959,0.583576291074937,1
Aifm2,0.275814940428785,0.336791167340097,1
Aifm3,0.403393439516172,0.424725189610312,1
Aig1,0.172820147432128,0.42158087281159,1
Aim1,-0.0884321015401812,0.663883361774141,1
Aim1l,0.161705306882444,0.584471192661083,1
Aim2,-0.397614983789787,0.198285270440684,1
Aimp1,0.165842831564685,0.199294878327931,1
Aimp2,0.124391636798456,0.491845265669455,1
Aip,0.220990104496647,0.138824281873211,1
Aipl1,0.163226534997556,0.728913930576009,1
Aire,0.111649058368802,0.938902978723604,1
Ajap1,-0.421786375193346,0.228466320421725,1
Ajuba,0.0717023601358757,0.563092046514191,1
AK010878,0.27075338065181,0.278028468608033,1
Ak1,0.0317917968177777,0.909021876884397,1
AK157302,-0.0952784184579541,0.783258202254004,1
Ak2,0.209505070808975,0.0434177905609759,1
Ak3,-0.00010151477668748,0.999658323717376,1
Ak4,-0.0910739711820694,0.637929148840587,1
Ak5,0.1967540890544,0.723883503727193,1
Ak6,0.0692438465159362,0.636341014729764,1
Ak7,-0.0489872500119487,1,1
Ak8,0.385839008448211,0.525618558889996,1
Akap1,-0.0147030599300081,0.918758062855161,1
Akap10,-0.128828047526281,0.397383727664487,1
Akap11,-0.241418951474944,0.0552534868908464,1
Akap12,-0.212034010957745,0.380143227993108,1
Akap13,-0.160897781903646,0.400613521734976,1
Akap17b,-0.15667714996929,0.428458600245013,1
Akap2,-0.175504159061121,0.454107842431778,1
Akap5,-0.114200418294076,0.683864062267668,1
Akap6,-1.29170570366297,0.00575456043426166,1
Akap7,-0.029478245717898,0.883851709127262,1
Akap8,-0.0703275067982904,0.498734525907028,1
Akap8l,-0.13575047686044,0.430562417615506,1
Akap9,-0.331378340341166,0.0045534422870702,1
Akip1,0.303711583727778,0.145925450034895,1
Akirin1,0.103035681715357,0.383062360381251,1
Akirin2,0.140111315826808,0.276923413593628,1
Akna,-0.120290043589544,0.525574831689792,1
Aknad1,0.216683871163544,0.743053380417065,1
Akr1a1,0.177829151892649,0.124020292352782,1
Akr1b10,0.0793319967659644,0.746984472380136,1
Akr1b3,0.124780995457045,0.243773685828036,1
Akr1b8,0.0480786183350661,0.821560039405477,1
Akr1c13,0.302575094066743,0.497278841292513,1
Akr1c14,0.509286919015273,0.357518856547475,1
Akr1c18,1.47803699129369,0.367316813966741,1
Akr1cl,0.290739582480356,0.771482824562526,1
Akr1e1,0.125880031257942,0.336360331101527,1
Akr7a5,0.0450478669966824,0.841038080944885,1
Akt1,0.118634815090782,0.2479585073934,1
Akt1s1,0.18254401991362,0.183956333319816,1
Akt2,0.0919745815214459,0.359547779748834,1
Akt3,-0.111924019088309,0.393189055925146,1
Aktip,0.113005635521252,0.490308748844105,1
Alad,0.300921083997656,0.0468980390812092,1
Alas1,0.00806861149428079,0.961277872116466,1
Alas2,0.237091112185838,0.363293355525549,1
Alb,6.20818984776608,0.00107098893593574,0.727806829072854
Alcam,0.105705870760182,0.451910923459558,1
Aldh16a1,-0.0356851261242094,0.792382574164601,1
Aldh18a1,-0.024178734375957,0.843319554705113,1
Aldh1a1,0.861535444559996,0.053084348962922,1
Aldh1a2,-0.056801214493243,0.828694735436579,1
Aldh1a3,-0.482090629767233,0.109278645620586,1
Aldh1a7,0.49705516223935,0.108330146252918,1
Aldh1b1,0.110838919323483,0.735239309200761,1
Aldh1l1,0.349023542945521,0.60108920415181,1
Aldh1l2,-0.44743068528332,0.119777550812427,1
Aldh2,0.0744350230752183,0.503830906615609,1
Aldh3a1,0.836888001662568,0.289555562976932,1
Aldh3a2,0.0393430415383174,0.781731717004457,1
Aldh3b1,-0.137906450732895,0.780483685054651,1
Aldh3b2,0.107155755548652,0.735131064304508,1
Aldh3b3,-0.933619766634206,0.33399721713475,1
Aldh4a1,-0.00575956486157284,0.966203479762887,1
Aldh5a1,-0.0624217017125307,0.654646926435013,1
Aldh6a1,0.148645565430466,0.251803233602684,1
Aldh7a1,0.0651534561246947,0.516774315031353,1
Aldh8a1,-0.85362115140674,0.670342188624861,1
Aldh9a1,0.0312589166603632,0.812050738214008,1
Aldoa,0.218062328089293,0.0638321270397455,1
Aldoc,0.674291741325225,0.0629746895159203,1
Alg1,-0.0547239636288681,0.791273338489149,1
Alg10b,-0.21388007329769,0.0907002235497434,1
Alg11,-0.0181644287920798,0.86375300664901,1
Alg12,0.123503020985818,0.571036006028453,1
Alg13,-0.11211530000791,0.378416846860501,1
Alg14,0.152496243752351,0.382662675846836,1
Alg2,0.0361015278631459,0.74115305698864,1
Alg3,0.0470601163199392,0.802094536355331,1
Alg5,-0.00547325146591919,0.975839825026225,1
Alg6,-0.152482552506896,0.385078998819078,1
Alg8,-0.0421589792095962,0.804721051492395,1
Alg9,0.117959164025906,0.428094411638434,1
Alk,-0.657340428737612,0.204591115697517,1
Alkbh1,0.153087311557148,0.26087315034403,1
Alkbh2,-0.0553575839423636,0.87981058405388,1
Alkbh3,0.185178965320428,0.405738650468306,1
Alkbh4,0.123124219796258,0.48329939606297,1
Alkbh5,-0.0363683479896079,0.716913217652706,1
Alkbh6,0.174932701049788,0.23242139535776,1
Alkbh7,0.143475797105135,0.575411207597902,1
Alkbh8,-0.182176249000744,0.175745952880245,1
Alms1,-0.261120372193536,0.025362481806536,1
Alox12,0.378871910701012,0.101228148641622,1
Alox12e,-0.322979963674771,0.440687782873025,1
Alox15,-0.0844087327454066,0.892228741661902,1
Alox5,0.260890750989213,0.834469655174825,1
Alox5ap,0.154638446763455,0.762547554250512,1
Aloxe3,-0.504841936070326,0.359861302129477,1
Alpk1,-0.0319679602766108,0.886528352834363,1
Alpk2,-0.519175993798036,0.338101427798873,1
Alpk3,-0.369415259797001,0.437421012441507,1
Alpl,0.0781586443135304,0.847415299720013,1
Als2,-0.105474512844762,0.392669463995633,1
Als2cl,0.142309752767298,0.656850311687315,1
Alx1,0.0188091598180068,0.913313202500076,1
Alx3,-0.0662627682521592,0.862795791727016,1
Alx4,0.208851914491419,0.349723538670231,1
Alyref,0.146102174484325,0.155232712902174,1
Alyref2,0.675445249384624,0.0213482403595335,1
Amacr,0.152896717466093,0.439740283992256,1
Ambn,0.151624655258077,0.792475889313964,1
Ambra1,-0.104846776590343,0.389454833089463,1
Amd1,0.0671872569571821,0.503377472493823,1
Amd2,0.189713346771863,0.333767028191008,1
Amdhd1,0.444494326061103,0.538448627595958,1
Amdhd2,0.0497297905552547,0.814402812695549,1
Amer1,-0.135409817302507,0.244637523828213,1
Amer2,-0.37840984442858,0.231945288885127,1
Amer3,-1.31603240873573,0.182467361240692,1
Amfr,-0.0182933283743273,0.877101549653798,1
Amh,-0.7267969560967,0.267473442597757,1
Amhr2,1.30250860632591,0.21257353001508,1
Amigo1,-0.336991286642443,0.129940577939448,1
Amigo2,0.0443517695454169,0.856293170487227,1
Amigo3,-0.00557773172838459,0.985736540888981,1
Ammecr1,-0.190728232157244,0.106701910090912,1
Ammecr1l,0.0278667738930135,0.781322744323765,1
Amn,-0.00916102631155968,1,1
Amn1,-0.184990896386254,0.275691235500919,1
Amot,-0.0424232797806425,0.69815196270315,1
Amotl1,-0.0660956086262922,0.547087188069123,1
Amotl2,0.141942447074967,0.237862180923973,1
Ampd1,0.404686438376569,0.599171108040681,1
Ampd2,0.118560288630385,0.480013498443366,1
Ampd3,0.252993213811488,0.429709490013149,1
Amph,-0.720352335660678,0.106770882112205,1
Amt,0.208436674140721,0.307662625733716,1
Amtn,-0.917690545833369,0.148323859513732,1
Amy1,-0.277426813087715,0.602102451174669,1
Amz1,-0.311634615533462,0.557365638414828,1
Amz2,-0.0423708813905302,0.687173034739451,1
Anapc1,-0.135679773727268,0.217223639997985,1
Anapc10,0.148721985545519,0.328656623972611,1
Anapc11,0.249876520310888,0.0717055434692228,1
Anapc13,0.103178211315569,0.538676647811562,1
Anapc15,0.00400446497420644,0.979619850961657,1
Anapc16,0.253099564270056,0.118547939418318,1
Anapc2,0.0795852201377305,0.440529763428293,1
Anapc4,-0.0629557988365384,0.518865648251278,1
Anapc5,0.0117107864621711,0.907194523016183,1
Anapc7,0.0225299322455898,0.845053369989572,1
Ang,-0.209392865644261,0.557303460560425,1
Angel1,-0.278217463096806,0.149964616650623,1
Angel2,0.0235361518965971,0.83726287105573,1
Angpt1,0.208687863096008,0.44840610535844,1
Angpt2,0.0433151942921724,0.910622705129381,1
Angptl1,0.214315209676751,0.435066450828453,1
Angptl2,-0.111009239090179,0.418384460812529,1
Angptl4,0.446458850268155,0.00935801452265087,1
Angptl6,-0.190024858452026,0.68076529617631,1
Angptl7,0.111634372016588,0.850363504555268,1
Ank,-0.143023618223663,0.394599695696557,1
Ank1,-0.106398686151847,0.730110245116001,1
Ank2,-0.328563859071743,0.0373475182345726,1
Ank3,-0.323777825665139,0.00809721042206302,1
Ankdd1b,0.505662439811413,0.1678066777225,1
Ankef1,0.545111249814037,0.340428017743305,1
Ankfy1,-0.0969986659767952,0.487671645602059,1
Ankhd1,-0.228727343368968,0.0507114800901655,1
Ankib1,-0.143116310282758,0.246405968083905,1
Ankle1,-0.315358723145773,0.192104145123645,1
Ankle2,-0.0706090370260627,0.493009942565341,1
Ankmy1,-0.873662087896264,0.150441588927465,1
Ankmy2,0.108234306167563,0.367294770400868,1
Ankra2,-0.0186266399862042,0.899740518525111,1
Ankrd1,0.498212943147534,0.44979186378451,1
Ankrd10,-0.109450102367434,0.459241833668353,1
Ankrd11,-0.241810151615554,0.044551751975075,1
Ankrd12,-0.375612764984748,0.0112607039468691,1
Ankrd13a,-0.103543266739212,0.386110084615876,1
Ankrd13b,-0.0646726263113201,0.677788376426338,1
Ankrd13c,0.0462505291476766,0.729571679020334,1
Ankrd13d,-0.0840844526903558,0.683107230263611,1
Ankrd16,-0.181617904900011,0.399091992002869,1
Ankrd17,-0.220312390188027,0.118132551610773,1
